1.2121	1.2078	1.1986	1.1886	1.1803	1.1719	1.1597	1.1496	1.1382	1.1226	1.1078	1.0948	1.0765	1.0575	1.0334	1.0058	0.9511	1.1266	1.0369	0.9957	0.9699	0.9439	0.9186	0.8758	0.8349	0.7949	0.7454	0.6985	0.6540	0.6026	0.5576	0.5319	0.5658	0.7750
1.2783	1.2552	1.2425	1.2357	1.2301	1.2286	1.2131	1.1971	1.1921	1.1758	1.1603	1.1509	1.1304	1.1090	1.0918	1.0900	1.1266	0.9072	0.9209	0.9151	0.9033	0.8847	0.8650	0.8246	0.7875	0.7514	0.7036	0.6605	0.6208	0.5704	0.5303	0.5056	0.5309	0.6812
1.0655	1.3411	1.3140	1.3199	1.3377	1.3904	1.3133	1.3010	1.3458	1.2726	1.2596	1.3071	1.2353	1.1958	1.1805	1.2190	1.0369	0.9209	0.9788	1.0005	1.0060	0.9999	1.0079	0.9348	0.8916	0.8792	0.8008	0.7498	0.7270	0.6527	0.5986	0.5643	0.5812	0.7214
0.9628	1.2001	1.1968	1.2644	1.2831	0.0000	1.2256	1.2093	0.0000	1.1879	1.1771	0.0000	1.1920	1.1589	1.0931	1.1236	0.9957	0.9151	1.0005	1.0540	1.1075	1.1041	0.0000	1.0222	0.9714	0.0000	0.8751	0.8214	0.0000	0.7243	0.6650	0.6032	0.6040	0.7362
0.9069	1.1410	1.2030	0.0000	1.1961	1.3013	1.1874	1.1713	1.2300	1.1485	1.1446	1.2307	1.1146	0.0000	1.1075	1.0883	0.9699	0.9033	1.0060	1.1075	0.0000	1.1204	1.0811	0.9904	0.9421	0.9334	0.8494	0.7974	0.7832	0.7341	0.0000	0.6409	0.6145	0.7361
0.8666	1.1088	1.1618	1.1461	1.1919	1.1938	1.1010	1.0873	1.1426	1.0687	1.0629	1.1343	1.1144	1.0610	1.0758	1.0679	0.9439	0.8847	0.9999	1.1041	1.1204	1.0682	1.0607	0.9750	0.9291	0.9201	0.8367	0.7869	0.7715	0.7030	0.6792	0.6429	0.6164	0.7278
0.8323	1.1117	0.0000	1.1874	1.1468	0.0000	1.1084	1.0977	0.0000	1.0807	1.0714	0.0000	1.0800	1.1050	0.0000	1.0782	0.9186	0.8650	1.0079	0.0000	1.0811	1.0607	0.0000	0.9876	0.9430	0.0000	0.8515	0.7978	0.0000	0.7037	0.6585	0.0000	0.6242	0.7133
0.7862	1.0021	1.0174	1.0388	1.0126	1.0645	0.9920	0.9847	1.0423	0.9702	0.9600	1.0166	0.9567	0.9712	0.9597	0.9817	0.8758	0.8246	0.9348	1.0222	0.9904	0.9750	0.9876	0.9147	0.8754	0.8703	0.7898	0.7408	0.7239	0.6478	0.6051	0.6001	0.5830	0.6866
0.7433	0.9438	0.9514	0.9752	0.9510	0.9968	0.9361	0.9369	0.9974	0.9241	0.9085	0.9546	0.9013	0.9163	0.9000	0.9302	0.8349	0.7875	0.8916	0.9714	0.9421	0.9291	0.9430	0.8754	0.8376	0.8321	0.7576	0.7101	0.6920	0.6192	0.5778	0.5734	0.5589	0.6586
0.7039	0.9346	0.0000	0.9725	0.9502	0.0000	0.9420	0.9506	0.0000	0.9393	0.9142	0.0000	0.9041	0.9159	0.0000	0.9253	0.7949	0.7514	0.8792	0.0000	0.9334	0.9201	0.0000	0.8703	0.8321	0.0000	0.7530	0.7069	0.0000	0.6158	0.5725	0.0000	0.5527	0.6315
0.6573	0.8356	0.8469	0.8653	0.8429	0.8900	0.8314	0.8345	0.8941	0.8210	0.8084	0.8547	0.8023	0.8155	0.8058	0.8337	0.7454	0.7036	0.8008	0.8751	0.8494	0.8367	0.8515	0.7898	0.7576	0.7530	0.6841	0.6423	0.6276	0.5618	0.5223	0.5197	0.5055	0.5951
0.6121	0.7781	0.7849	0.8037	0.7849	0.8212	0.7727	0.7675	0.8078	0.7582	0.7505	0.7920	0.7473	0.7633	0.7488	0.7774	0.6985	0.6605	0.7498	0.8214	0.7974	0.7869	0.7978	0.7408	0.7101	0.7069	0.6423	0.6044	0.5892	0.5291	0.4932	0.4882	0.4749	0.5588
0.5717	0.7611	0.0000	0.8090	0.7823	0.0000	0.7639	0.7551	0.0000	0.7462	0.7434	0.0000	0.7484	0.7680	0.0000	0.7617	0.6540	0.6208	0.7270	0.0000	0.7832	0.7715	0.0000	0.7239	0.6920	0.0000	0.6276	0.5892	0.0000	0.5190	0.4852	0.0000	0.4616	0.5241
0.5237	0.6711	0.7018	0.6812	0.7150	0.7218	0.6669	0.6604	0.6983	0.6518	0.6514	0.7006	0.6831	0.6492	0.6732	0.6728	0.6026	0.5704	0.6527	0.7243	0.7341	0.7030	0.7037	0.6478	0.6192	0.6158	0.5618	0.5291	0.5190	0.4739	0.4563	0.4327	0.4134	0.4829
0.4827	0.6064	0.6372	0.0000	0.6301	0.6808	0.6277	0.6186	0.6485	0.6127	0.6129	0.6583	0.6015	0.0000	0.6143	0.6124	0.5576	0.5303	0.5986	0.6650	0.0000	0.6792	0.6585	0.6051	0.5778	0.5725	0.5223	0.4932	0.4852	0.4563	0.0000	0.3973	0.3772	0.4442
0.4639	0.5732	0.5726	0.6097	0.6130	0.0000	0.5858	0.5784	0.0000	0.5729	0.5721	0.0000	0.5874	0.5807	0.5520	0.5779	0.5319	0.5056	0.5643	0.6032	0.6409	0.6429	0.0000	0.6001	0.5734	0.0000	0.5197	0.4882	0.0000	0.4327	0.3973	0.3558	0.3489	0.4087
0.5086	0.6385	0.6274	0.6312	0.6388	0.6668	0.6330	0.6283	0.6531	0.6211	0.6181	0.6438	0.6136	0.6016	0.5994	0.6367	0.5658	0.5309	0.5812	0.6040	0.6145	0.6164	0.6242	0.5830	0.5589	0.5527	0.5055	0.4749	0.4616	0.4134	0.3772	0.3489	0.3441	0.3944
0.7465	0.7368	0.7318	0.7307	0.7302	0.7318	0.7260	0.7210	0.7200	0.7132	0.7108	0.7089	0.7009	0.6950	0.6972	0.7138	0.7750	0.6812	0.7214	0.7362	0.7361	0.7278	0.7133	0.6866	0.6586	0.6315	0.5951	0.5588	0.5241	0.4829	0.4442	0.4087	0.3944	0.4251
