1.2680	1.2657	1.2650	1.2658	1.2662	1.2656	1.2435	1.2276	1.2147	1.1864	1.1629	1.1439	1.1064	1.0675	1.0234	0.9708	0.9030	1.0499	0.9494	0.8990	0.8641	0.8348	0.8047	0.7588	0.7176	0.6794	0.6311	0.5866	0.5467	0.4999	0.4587	0.4350	0.4600	0.6277
1.3121	1.2947	1.2859	1.2818	1.2854	1.2865	1.2640	1.2428	1.2326	1.2060	1.1830	1.1658	1.1293	1.0929	1.0564	1.0362	1.0499	0.8307	0.8305	0.8144	0.7959	0.7711	0.7467	0.7050	0.6669	0.6337	0.5893	0.5491	0.5113	0.4681	0.4316	0.4093	0.4275	0.5474
1.0719	1.3566	1.3303	1.3418	1.3665	1.4314	1.3409	1.3203	1.3706	1.2833	1.2599	1.3058	1.2126	1.1550	1.1167	1.1343	0.9494	0.8305	0.8723	0.8800	0.8770	0.8640	0.8627	0.7928	0.7470	0.7322	0.6617	0.6161	0.5939	0.5287	0.4823	0.4543	0.4648	0.5756
0.9556	1.1946	1.1968	1.2821	1.3112	0.0000	1.2421	1.2197	0.0000	1.1869	1.1703	0.0000	1.1676	1.1163	1.0247	1.0303	0.8990	0.8144	0.8800	0.9156	0.9562	0.9454	0.0000	0.8565	0.8092	0.0000	0.7186	0.6684	0.0000	0.5822	0.5320	0.4811	0.4803	0.5838
0.8902	1.1225	1.2029	0.0000	1.2087	1.3115	1.1745	1.1546	1.2217	1.1229	1.1096	1.1994	1.0798	0.0000	1.0405	0.9906	0.8641	0.7959	0.8770	0.9562	0.0000	0.9497	0.9106	0.8251	0.7788	0.7654	0.6884	0.6435	0.6305	0.5870	0.0000	0.5064	0.4868	0.5803
0.8392	1.0816	1.1532	1.1428	1.1784	1.1804	1.0741	1.0568	1.1140	1.0267	1.0135	1.0871	1.0599	1.0083	1.0067	0.9677	0.8348	0.7711	0.8640	0.9454	0.9497	0.8973	0.8840	0.8044	0.7615	0.7480	0.6754	0.6315	0.6153	0.5580	0.5365	0.5054	0.4836	0.5696
0.8004	1.0819	0.0000	1.1672	1.1235	0.0000	1.0786	1.0611	0.0000	1.0365	1.0197	0.0000	1.0164	1.0357	0.0000	0.9782	0.8047	0.7467	0.8627	0.0000	0.9106	0.8840	0.0000	0.8094	0.7675	0.0000	0.6831	0.6367	0.0000	0.5541	0.5157	0.0000	0.4869	0.5546
0.7463	0.9577	0.9881	0.9999	0.9715	1.0298	0.9437	0.9295	0.9896	0.9083	0.8945	0.9544	0.8806	0.8898	0.8763	0.8739	0.7588	0.7050	0.7928	0.8565	0.8251	0.8044	0.8094	0.7446	0.7069	0.6982	0.6294	0.5873	0.5713	0.5079	0.4728	0.4672	0.4527	0.5312
0.6967	0.8928	0.9127	0.9252	0.8981	0.9479	0.8772	0.8684	0.9197	0.8494	0.8375	0.8854	0.8204	0.8265	0.8106	0.8180	0.7176	0.6669	0.7470	0.8092	0.7788	0.7615	0.7675	0.7069	0.6729	0.6640	0.5986	0.5590	0.5423	0.4839	0.4491	0.4432	0.4309	0.5058
0.6551	0.8842	0.0000	0.9227	0.9001	0.0000	0.8817	0.8722	0.0000	0.8564	0.8403	0.0000	0.8250	0.8301	0.0000	0.8160	0.6794	0.6337	0.7322	0.0000	0.7654	0.7480	0.0000	0.6982	0.6640	0.0000	0.5936	0.5531	0.0000	0.4785	0.4424	0.0000	0.4225	0.4826
0.6052	0.7769	0.7998	0.8054	0.7826	0.8330	0.7646	0.7590	0.8081	0.7424	0.7319	0.7777	0.7191	0.7252	0.7173	0.7222	0.6311	0.5893	0.6617	0.7186	0.6884	0.6754	0.6831	0.6294	0.5986	0.5936	0.5368	0.5001	0.4859	0.4333	0.4011	0.3961	0.3850	0.4536
0.5584	0.7155	0.7327	0.7419	0.7219	0.7596	0.7059	0.6971	0.7350	0.6833	0.6758	0.7139	0.6643	0.6723	0.6615	0.6689	0.5866	0.5491	0.6161	0.6684	0.6435	0.6315	0.6367	0.5873	0.5590	0.5531	0.5001	0.4678	0.4542	0.4048	0.3755	0.3712	0.3593	0.4222
0.5175	0.6999	0.0000	0.7494	0.7227	0.0000	0.6999	0.6892	0.0000	0.6774	0.6701	0.0000	0.6672	0.6799	0.0000	0.6561	0.5467	0.5113	0.5939	0.0000	0.6305	0.6153	0.0000	0.5713	0.5423	0.0000	0.4859	0.4542	0.0000	0.3950	0.3683	0.0000	0.3475	0.3950
0.4712	0.6075	0.6485	0.6296	0.6535	0.6632	0.6028	0.5951	0.6349	0.5829	0.5780	0.6243	0.6031	0.5737	0.5901	0.5730	0.4999	0.4681	0.5287	0.5822	0.5870	0.5580	0.5541	0.5079	0.4839	0.4785	0.4333	0.4048	0.3950	0.3597	0.3449	0.3281	0.3123	0.3630
0.4312	0.5439	0.5815	0.0000	0.5765	0.6209	0.5623	0.5528	0.5832	0.5427	0.5390	0.5850	0.5341	0.0000	0.5320	0.5147	0.4587	0.4316	0.4823	0.5320	0.0000	0.5365	0.5157	0.4728	0.4491	0.4424	0.4011	0.3755	0.3683	0.3449	0.0000	0.2992	0.2832	0.3328
0.4081	0.5071	0.5125	0.5518	0.5582	0.0000	0.5266	0.5188	0.0000	0.5097	0.5049	0.0000	0.5165	0.5053	0.4675	0.4802	0.4350	0.4093	0.4543	0.4811	0.5064	0.5054	0.0000	0.4672	0.4432	0.0000	0.3961	0.3712	0.0000	0.3281	0.2992	0.2682	0.2616	0.3072
0.4418	0.5565	0.5482	0.5521	0.5621	0.5922	0.5555	0.5499	0.5737	0.5407	0.5340	0.5605	0.5228	0.5067	0.5016	0.5214	0.4600	0.4275	0.4648	0.4803	0.4868	0.4836	0.4869	0.4527	0.4309	0.4225	0.3850	0.3593	0.3475	0.3123	0.2832	0.2616	0.2573	0.2936
0.6439	0.6367	0.6337	0.6315	0.6318	0.6331	0.6267	0.6215	0.6187	0.6099	0.6018	0.5987	0.5864	0.5778	0.5730	0.5832	0.6277	0.5474	0.5756	0.5838	0.5803	0.5696	0.5546	0.5312	0.5058	0.4826	0.4536	0.4222	0.3950	0.3630	0.3328	0.3072	0.2936	0.3171
